product_id,product_code,product_name,category_id,manufacturer_name,brand_name,jan_code,unit,standard_price,purchase_price,stock_control_flag,sales_start_date,sales_end_date,created_at,updated_at
4184,PRD04184,上質なしょうゆ,3,北海道ミルク,本格カレー,4900376711534,パック,293.00,205.10,true,2025-02-20,,2025-04-18 18:13:58.877995,2025-04-24 18:13:58.877995
4185,PRD04185,お得な水,4,青森フルーツ,リフレッシュウォーター,4900239949544,パック,715.00,500.50,true,2025-01-16,,2025-04-11 18:13:58.878028,2025-04-13 18:13:58.878028
4186,PRD04186,上質な卵,5,関西エッグ,ヘルシーオイル,4900324210707,箱,138.00,96.60,true,2025-02-05,,2025-04-09 18:13:58.878041,2025-04-11 18:13:58.878041
4187,PRD04187,濃厚な食パン,6,日本オイル,たまご倶楽部,4900919036797,缶,502.00,351.40,true,2025-04-27,,2025-04-25 18:13:58.878055,2025-04-26 18:13:58.878055
4188,PRD04188,上質な卵,1,清流ウォーター,ミルクファーム,4900841795750,箱,776.00,543.20,true,2025-04-16,,2025-04-03 18:13:58.878069,2025-04-12 18:13:58.878069
4189,PRD04189,新鮮なカレー粉,1,東京ベーカリー,ふんわりブレッド,4900757107501,缶,458.00,320.60,true,2025-06-02,,2025-04-09 18:13:58.878080,2025-04-18 18:13:58.878080
4190,PRD04190,ふわふわの牛乳,1,北海道ミルク,本格カレー,4900208915846,箱,846.00,592.20,true,2025-01-03,,2025-04-05 18:13:58.878091,2025-04-14 18:13:58.878091
4191,PRD04191,お得な水,1,青森フルーツ,たまご倶楽部,4900285769039,箱,767.00,536.90,true,2025-04-25,,2025-04-05 18:13:58.878101,2025-04-12 18:13:58.878101
4192,PRD04192,お得な水,5,北海道ミルク,ふんわりブレッド,4900455803269,缶,736.00,515.20,true,2025-04-15,,2025-04-08 18:13:58.878115,2025-04-13 18:13:58.878115
4193,PRD04193,新鮮な水,4,日本オイル,クリアウォーター,4900680129578,本,893.00,625.10,true,2025-05-31,,2025-04-07 18:13:58.878127,2025-04-15 18:13:58.878127
4194,PRD04194,甘いティッシュ,5,青森フルーツ,ヘルシーオイル,4900768450963,本,857.00,599.90,true,2025-01-13,,2025-04-18 18:13:58.878138,2025-04-27 18:13:58.878138
4195,PRD04195,甘いチョコレート,6,スパイスジャパン,クリアウォーター,4900814792215,パック,847.00,592.90,true,2025-02-10,,2025-04-08 18:13:58.878150,2025-04-11 18:13:58.878150
4196,PRD04196,お得なしょうゆ,2,北海道ミルク,ふんわりブレッド,4900814758065,本,473.00,331.10,true,2025-02-13,,2025-04-16 18:13:58.878162,2025-04-21 18:13:58.878162
4197,PRD04197,濃厚なカレー粉,1,スポドリカンパニー,ゴールデンアップル,4900320245561,本,418.00,292.60,true,2025-05-12,,2025-04-23 18:13:58.878175,2025-04-25 18:13:58.878175
4198,PRD04198,お得な水,4,東京ベーカリー,たまご倶楽部,4900777874696,個,987.00,690.90,true,2025-03-07,,2025-04-21 18:13:58.878186,2025-04-22 18:13:58.878186
4199,PRD04199,濃厚なサラダ油,5,スポドリカンパニー,ふんわりブレッド,4900898371994,袋,917.00,641.90,true,2025-04-15,,2025-04-18 18:13:58.878197,2025-04-27 18:13:58.878197
4200,PRD04200,ふわふわのチョコレート,2,スポドリカンパニー,ゴールデンアップル,4900121777252,本,767.00,536.90,true,2025-05-17,,2025-04-19 18:13:58.878209,2025-04-24 18:13:58.878209
4201,PRD04201,新鮮なサラダ油,5,清流ウォーター,たまご倶楽部,4900123898461,袋,750.00,525.00,true,2025-03-03,,2025-04-07 18:13:58.878220,2025-04-09 18:13:58.878220
4202,PRD04202,上質なりんご,1,清流ウォーター,たまご倶楽部,4900689363497,パック,955.00,668.50,true,2025-01-05,,2025-04-01 18:13:58.878231,2025-04-02 18:13:58.878231
4203,PRD04203,新鮮な食パン,6,スパイスジャパン,リフレッシュウォーター,4900151312638,個,620.00,434.00,true,2025-06-12,,2025-04-14 18:13:58.878242,2025-04-19 18:13:58.878242
4204,PRD04204,新鮮なカレー粉,5,日本オイル,クリアウォーター,4900200407853,本,214.00,149.80,true,2025-05-12,,2025-04-01 18:13:58.878262,2025-04-01 18:13:58.878262
4205,PRD04205,上質なカレー粉,5,北海道ミルク,本格カレー,4900552335237,本,429.00,300.30,true,2025-05-10,,2025-04-08 18:13:58.878280,2025-04-08 18:13:58.878280
4206,PRD04206,ふわふわの水,4,関西エッグ,クリアウォーター,4900864645730,箱,828.00,579.60,true,2025-03-07,,2025-04-20 18:13:58.878293,2025-04-29 18:13:58.878293
4207,PRD04207,上質なスポーツドリンク,6,東京ベーカリー,ミルクファーム,4900401827796,本,445.00,311.50,true,2025-06-03,,2025-03-31 18:13:58.878306,2025-04-07 18:13:58.878306
4208,PRD04208,甘いスポーツドリンク,3,北海道ミルク,たまご倶楽部,4900110781471,袋,854.00,597.80,true,2025-01-27,,2025-04-06 18:13:58.878317,2025-04-11 18:13:58.878317
4209,PRD04209,甘い卵,2,東京ベーカリー,ミルクファーム,4900996930263,本,621.00,434.70,true,2025-02-20,,2025-04-09 18:13:58.878328,2025-04-15 18:13:58.878328
4210,PRD04210,新鮮なサラダ油,2,清流ウォーター,ミルクファーム,4900460579547,袋,233.00,163.10,true,2025-04-28,,2025-04-19 18:13:58.878339,2025-04-25 18:13:58.878339
4211,PRD04211,お得なしょうゆ,4,東京ベーカリー,ヘルシーオイル,4900501408948,箱,827.00,578.90,true,2025-02-18,,2025-04-18 18:13:58.878353,2025-04-18 18:13:58.878353
4212,PRD04212,新鮮なしょうゆ,3,東京ベーカリー,本格カレー,4900185653701,本,513.00,359.10,true,2025-03-03,,2025-04-22 18:13:58.878364,2025-04-23 18:13:58.878364
4213,PRD04213,濃厚な牛乳,5,スポドリカンパニー,たまご倶楽部,4900209747094,パック,185.00,129.50,true,2025-03-27,,2025-04-24 18:13:58.878379,2025-04-28 18:13:58.878379
4214,PRD04214,甘いしょうゆ,6,清流ウォーター,本格カレー,4900894552138,箱,169.00,118.30,true,2025-02-21,,2025-03-30 18:13:58.878397,2025-04-02 18:13:58.878397
4215,PRD04215,濃厚なサラダ油,5,東京ベーカリー,たまご倶楽部,4900628708152,箱,262.00,183.40,true,2025-05-20,,2025-04-17 18:13:58.878446,2025-04-25 18:13:58.878446
4216,PRD04216,甘いチョコレート,2,関西エッグ,本格カレー,4900779512767,箱,385.00,269.50,true,2025-06-08,,2025-04-11 18:13:58.878462,2025-04-20 18:13:58.878462
4217,PRD04217,甘い水,4,スポドリカンパニー,ゴールデンアップル,4900633199486,個,660.00,462.00,true,2025-03-09,,2025-04-13 18:13:58.878478,2025-04-13 18:13:58.878478
4218,PRD04218,上質な卵,5,日本オイル,たまご倶楽部,4900276216500,缶,220.00,154.00,true,2025-05-22,,2025-04-16 18:13:58.878499,2025-04-21 18:13:58.878499
4219,PRD04219,新鮮なしょうゆ,6,北海道ミルク,リフレッシュウォーター,4900210648269,袋,725.00,507.50,true,2025-01-24,,2025-04-26 18:13:58.878517,2025-04-26 18:13:58.878517
4220,PRD04220,甘いスポーツドリンク,1,北海道ミルク,ふんわりブレッド,4900202112435,本,597.00,417.90,true,2025-03-10,,2025-04-18 18:13:58.878536,2025-04-23 18:13:58.878536
4221,PRD04221,お得なカレー粉,5,東京ベーカリー,本格カレー,4900672345610,箱,657.00,459.90,true,2025-03-20,,2025-04-18 18:13:58.878590,2025-04-20 18:13:58.878590
4222,PRD04222,濃厚なサラダ油,5,青森フルーツ,ミルクファーム,4900858148649,本,698.00,488.60,true,2025-02-23,,2025-04-27 18:13:58.878610,2025-05-06 18:13:58.878610
4223,PRD04223,甘い卵,4,北海道ミルク,ふんわりブレッド,4900547413840,缶,352.00,246.40,true,2025-05-25,,2025-04-21 18:13:58.878632,2025-04-24 18:13:58.878632
4224,PRD04224,新鮮なティッシュ,5,青森フルーツ,クリアウォーター,4900461447244,缶,197.00,137.90,true,2025-05-29,,2025-03-30 18:13:58.878653,2025-03-31 18:13:58.878653
4225,PRD04225,新鮮なカレー粉,1,北海道ミルク,リフレッシュウォーター,4900748367628,パック,914.00,639.80,true,2025-01-13,,2025-04-12 18:13:58.878676,2025-04-16 18:13:58.878676
4226,PRD04226,甘いチョコレート,2,東京ベーカリー,ゴールデンアップル,4900697050231,箱,924.00,646.80,true,2025-05-16,,2025-03-30 18:13:58.878699,2025-04-07 18:13:58.878699
4227,PRD04227,新鮮な食パン,2,関西エッグ,リフレッシュウォーター,4900140285080,缶,826.00,578.20,true,2025-02-27,,2025-04-23 18:13:58.878722,2025-04-29 18:13:58.878722
4228,PRD04228,甘いチョコレート,1,日本オイル,ミルクファーム,4900003396556,パック,627.00,438.90,true,2025-06-22,,2025-04-16 18:13:58.878773,2025-04-25 18:13:58.878773
4229,PRD04229,濃厚なサラダ油,5,スパイスジャパン,リフレッシュウォーター,4900704706133,缶,524.00,366.80,true,2025-06-16,,2025-04-09 18:13:58.878803,2025-04-13 18:13:58.878803
4230,PRD04230,甘いサラダ油,2,スポドリカンパニー,ゴールデンアップル,4900078183965,箱,624.00,436.80,true,2025-05-04,,2025-04-11 18:13:58.878823,2025-04-15 18:13:58.878823
4231,PRD04231,甘いしょうゆ,6,日本オイル,クリアウォーター,4900879665531,缶,386.00,270.20,true,2025-04-23,,2025-04-22 18:13:58.878840,2025-04-25 18:13:58.878840
4232,PRD04232,濃厚なティッシュ,1,スポドリカンパニー,たまご倶楽部,4900549858586,袋,222.00,155.40,true,2025-04-06,,2025-04-01 18:13:58.878857,2025-04-01 18:13:58.878857
4233,PRD04233,ふわふわのスポーツドリンク,6,スポドリカンパニー,ふんわりブレッド,4900453911532,パック,989.00,692.30,true,2025-03-05,,2025-03-29 18:13:58.878874,2025-03-31 18:13:58.878874
4234,PRD04234,甘いりんご,3,清流ウォーター,クリアウォーター,4900719079372,個,390.00,273.00,true,2025-05-06,,2025-04-19 18:13:58.878894,2025-04-28 18:13:58.878894
4235,PRD04235,ふわふわのカレー粉,1,北海道ミルク,ゴールデンアップル,4900044383140,パック,156.00,109.20,true,2025-03-30,,2025-04-22 18:13:58.878911,2025-04-23 18:13:58.878911
4236,PRD04236,お得な牛乳,4,北海道ミルク,たまご倶楽部,4900461259077,袋,854.00,597.80,true,2025-02-22,,2025-04-15 18:13:58.878928,2025-04-19 18:13:58.878928
4237,PRD04237,濃厚なチョコレート,2,スパイスジャパン,ミルクファーム,4900262848771,個,474.00,331.80,true,2025-03-10,,2025-04-23 18:13:58.878945,2025-04-24 18:13:58.878945
4238,PRD04238,新鮮なしょうゆ,1,北海道ミルク,本格カレー,4900173482395,個,235.00,164.50,true,2025-01-14,,2025-04-12 18:13:58.878968,2025-04-13 18:13:58.878968
4239,PRD04239,甘いティッシュ,2,北海道ミルク,リフレッシュウォーター,4900751066259,本,938.00,656.60,true,2025-03-15,,2025-04-01 18:13:58.878985,2025-04-08 18:13:58.878985
4240,PRD04240,甘い食パン,2,関西エッグ,たまご倶楽部,4900014994676,箱,424.00,296.80,true,2025-01-14,,2025-04-24 18:13:58.879331,2025-04-24 18:13:58.879331
4241,PRD04241,上質なりんご,4,北海道ミルク,ふんわりブレッド,4900615277603,缶,294.00,205.80,true,2025-02-05,,2025-04-09 18:13:58.879350,2025-04-14 18:13:58.879350
4242,PRD04242,濃厚な水,3,スパイスジャパン,ヘルシーオイル,4900284859552,パック,869.00,608.30,true,2025-01-25,,2025-04-07 18:13:58.879361,2025-04-13 18:13:58.879361
4243,PRD04243,ふわふわのスポーツドリンク,1,関西エッグ,たまご倶楽部,4900527383364,個,248.00,173.60,true,2025-03-11,,2025-04-03 18:13:58.879372,2025-04-03 18:13:58.879372
4244,PRD04244,甘いカレー粉,2,青森フルーツ,ヘルシーオイル,4900586006491,缶,396.00,277.20,true,2025-06-28,,2025-04-08 18:13:58.879382,2025-04-11 18:13:58.879382
4245,PRD04245,新鮮なスポーツドリンク,3,清流ウォーター,リフレッシュウォーター,4900601530114,缶,340.00,238.00,true,2025-03-22,,2025-04-26 18:13:58.879395,2025-04-28 18:13:58.879395
4246,PRD04246,上質な卵,6,日本オイル,ふんわりブレッド,4900264719566,箱,403.00,282.10,true,2025-04-13,,2025-04-22 18:13:58.879407,2025-04-29 18:13:58.879407
4247,PRD04247,お得なりんご,5,日本オイル,本格カレー,4900487228085,本,818.00,572.60,true,2025-01-19,,2025-04-15 18:13:58.879417,2025-04-20 18:13:58.879417
4248,PRD04248,ふわふわの水,3,スパイスジャパン,たまご倶楽部,4900895843441,個,911.00,637.70,true,2025-06-17,,2025-04-21 18:13:58.879428,2025-04-25 18:13:58.879428
4249,PRD04249,甘い卵,2,スパイスジャパン,ふんわりブレッド,4900485308185,パック,514.00,359.80,true,2025-03-04,,2025-04-02 18:13:58.879438,2025-04-05 18:13:58.879438
4250,PRD04250,新鮮なバナナ,4,スパイスジャパン,リフレッシュウォーター,4900353693430,本,748.00,523.60,true,2025-04-11,,2025-04-24 18:13:58.879448,2025-05-01 18:13:58.879448
4251,PRD04251,新鮮なカレー粉,3,青森フルーツ,ゴールデンアップル,4900575574637,缶,790.00,553.00,true,2025-06-08,,2025-04-08 18:13:58.879459,2025-04-09 18:13:58.879459
4252,PRD04252,ふわふわの食パン,4,清流ウォーター,本格カレー,4900622248372,個,237.00,165.90,true,2025-04-01,,2025-03-30 18:13:58.879469,2025-04-08 18:13:58.879469
4253,PRD04253,上質なティッシュ,3,関西エッグ,クリアウォーター,4900282476164,箱,330.00,231.00,true,2025-04-21,,2025-04-03 18:13:58.879480,2025-04-05 18:13:58.879480
4254,PRD04254,濃厚なしょうゆ,5,北海道ミルク,ミルクファーム,4900725782685,缶,716.00,501.20,true,2025-05-24,,2025-04-10 18:13:58.879490,2025-04-14 18:13:58.879490
4255,PRD04255,新鮮な食パン,2,関西エッグ,クリアウォーター,4900716976823,箱,720.00,504.00,true,2025-05-25,,2025-04-16 18:13:58.879500,2025-04-19 18:13:58.879500
4256,PRD04256,ふわふわのチョコレート,4,北海道ミルク,クリアウォーター,4900148464045,個,940.00,658.00,true,2025-02-09,,2025-04-20 18:13:58.879511,2025-04-23 18:13:58.879511
4257,PRD04257,新鮮なしょうゆ,1,日本オイル,ヘルシーオイル,4900597951077,本,625.00,437.50,true,2025-02-09,,2025-04-18 18:13:58.879523,2025-04-22 18:13:58.879523
4258,PRD04258,上質なバナナ,2,スポドリカンパニー,ゴールデンアップル,4900255540947,個,784.00,548.80,true,2025-02-18,,2025-04-20 18:13:58.879535,2025-04-29 18:13:58.879535
4259,PRD04259,お得なサラダ油,1,北海道ミルク,ゴールデンアップル,4900578177069,本,170.00,119.00,true,2025-02-03,,2025-04-22 18:13:58.879545,2025-04-29 18:13:58.879545
4260,PRD04260,新鮮なティッシュ,5,清流ウォーター,クリアウォーター,4900742077319,本,136.00,95.20,true,2025-03-06,,2025-04-16 18:13:58.879556,2025-04-21 18:13:58.879556
4261,PRD04261,甘い牛乳,1,関西エッグ,ヘルシーオイル,4900175148181,本,279.00,195.30,true,2025-03-19,,2025-04-21 18:13:58.879567,2025-04-24 18:13:58.879567
4262,PRD04262,ふわふわの卵,1,スパイスジャパン,ふんわりブレッド,4900632651560,個,422.00,295.40,true,2025-04-29,,2025-04-22 18:13:58.879578,2025-04-24 18:13:58.879578
4263,PRD04263,新鮮な牛乳,3,日本オイル,ヘルシーオイル,4900177127806,袋,432.00,302.40,true,2025-01-11,,2025-04-24 18:13:58.879588,2025-04-25 18:13:58.879588
4264,PRD04264,ふわふわのりんご,3,関西エッグ,ミルクファーム,4900640060458,パック,602.00,421.40,true,2025-06-17,,2025-03-30 18:13:58.879604,2025-04-02 18:13:58.879604
4265,PRD04265,濃厚なサラダ油,5,東京ベーカリー,本格カレー,4900461780747,本,407.00,284.90,true,2025-02-08,,2025-04-11 18:13:58.879624,2025-04-19 18:13:58.879624
4266,PRD04266,上質な牛乳,3,スポドリカンパニー,本格カレー,4900783666874,本,775.00,542.50,true,2025-02-20,,2025-04-06 18:13:58.879637,2025-04-11 18:13:58.879637
4267,PRD04267,甘いりんご,1,関西エッグ,本格カレー,4900698224233,箱,464.00,324.80,true,2025-03-25,,2025-04-06 18:13:58.879648,2025-04-08 18:13:58.879648
4268,PRD04268,お得な卵,2,関西エッグ,ふんわりブレッド,4900179261924,本,485.00,339.50,true,2025-02-20,,2025-03-31 18:13:58.879662,2025-04-04 18:13:58.879662
4269,PRD04269,ふわふわのティッシュ,5,東京ベーカリー,ミルクファーム,4900904548938,箱,826.00,578.20,true,2025-06-20,,2025-04-01 18:13:58.879673,2025-04-05 18:13:58.879673
4270,PRD04270,濃厚なしょうゆ,5,関西エッグ,ゴールデンアップル,4900650832058,個,848.00,593.60,true,2025-01-17,,2025-04-27 18:13:58.879696,2025-05-03 18:13:58.879696
4271,PRD04271,ふわふわの牛乳,6,東京ベーカリー,たまご倶楽部,4900251217372,パック,120.00,84.00,true,2025-01-19,,2025-04-21 18:13:58.879722,2025-04-23 18:13:58.879722
4272,PRD04272,お得なスポーツドリンク,4,関西エッグ,たまご倶楽部,4900809876070,本,366.00,256.20,true,2025-06-11,,2025-04-22 18:13:58.879734,2025-05-01 18:13:58.879734
4273,PRD04273,上質な牛乳,4,青森フルーツ,ヘルシーオイル,4900492740428,本,701.00,490.70,true,2025-04-08,,2025-03-30 18:13:58.879745,2025-04-05 18:13:58.879745
4274,PRD04274,甘いカレー粉,5,北海道ミルク,クリアウォーター,4900801316601,個,349.00,244.30,true,2025-03-10,,2025-04-05 18:13:58.879757,2025-04-08 18:13:58.879757
4275,PRD04275,ふわふわのしょうゆ,5,清流ウォーター,ふんわりブレッド,4900200797771,パック,469.00,328.30,true,2025-05-17,,2025-03-31 18:13:58.879768,2025-04-03 18:13:58.879768
4276,PRD04276,上質なりんご,5,スポドリカンパニー,ゴールデンアップル,4900739187242,個,395.00,276.50,true,2025-04-30,,2025-04-23 18:13:58.879780,2025-04-30 18:13:58.879780
4277,PRD04277,お得なチョコレート,1,日本オイル,ミルクファーム,4900144112504,袋,184.00,128.80,true,2025-04-23,,2025-04-11 18:13:58.879822,2025-04-17 18:13:58.879822
4278,PRD04278,新鮮な牛乳,5,スポドリカンパニー,リフレッシュウォーター,4900333514978,箱,505.00,353.50,true,2025-06-08,,2025-04-16 18:13:58.879834,2025-04-16 18:13:58.879834
4279,PRD04279,新鮮なスポーツドリンク,4,スパイスジャパン,本格カレー,4900572169383,缶,993.00,695.10,true,2025-03-08,,2025-04-03 18:13:58.879847,2025-04-06 18:13:58.879847
4280,PRD04280,上質なチョコレート,1,清流ウォーター,ゴールデンアップル,4900156977069,袋,269.00,188.30,true,2025-05-20,,2025-04-07 18:13:58.879859,2025-04-13 18:13:58.879859
4281,PRD04281,新鮮な食パン,6,スパイスジャパン,たまご倶楽部,4900961649718,袋,476.00,333.20,true,2025-05-31,,2025-04-10 18:13:58.879870,2025-04-13 18:13:58.879870
4282,PRD04282,新鮮な食パン,6,清流ウォーター,ふんわりブレッド,4900726238647,缶,998.00,698.60,true,2025-03-20,,2025-04-19 18:13:58.879885,2025-04-27 18:13:58.879885
4283,PRD04283,新鮮な水,3,青森フルーツ,たまご倶楽部,4900144899193,パック,132.00,92.40,true,2025-02-03,,2025-04-18 18:13:58.879897,2025-04-25 18:13:58.879897
4284,PRD04284,お得なバナナ,3,スポドリカンパニー,リフレッシュウォーター,4900030123868,個,922.00,645.40,true,2025-04-27,,2025-04-08 18:13:58.879910,2025-04-16 18:13:58.879910
4285,PRD04285,濃厚な卵,2,スパイスジャパン,クリアウォーター,4900227173713,個,862.00,603.40,true,2025-04-25,,2025-04-26 18:13:58.879923,2025-05-03 18:13:58.879923
4286,PRD04286,新鮮な水,5,スパイスジャパン,クリアウォーター,4900437106810,個,790.00,553.00,true,2025-06-20,,2025-04-25 18:13:58.879934,2025-05-01 18:13:58.879934
4287,PRD04287,ふわふわの水,2,清流ウォーター,クリアウォーター,4900299669516,袋,892.00,624.40,true,2025-04-08,,2025-04-10 18:13:58.879946,2025-04-14 18:13:58.879946
4288,PRD04288,上質なチョコレート,4,青森フルーツ,ふんわりブレッド,4900928673440,本,702.00,491.40,true,2025-01-27,,2025-04-05 18:13:58.879958,2025-04-12 18:13:58.879958
4289,PRD04289,ふわふわの牛乳,1,スポドリカンパニー,ゴールデンアップル,4900550947717,缶,855.00,598.50,true,2025-04-25,,2025-04-15 18:13:58.879972,2025-04-18 18:13:58.879972
4290,PRD04290,新鮮なチョコレート,3,スポドリカンパニー,リフレッシュウォーター,4900436773031,袋,611.00,427.70,true,2025-06-07,,2025-04-27 18:13:58.879984,2025-05-03 18:13:58.879984
4291,PRD04291,濃厚なスポーツドリンク,1,日本オイル,本格カレー,4900848374195,本,554.00,387.80,true,2025-05-11,,2025-04-27 18:13:58.880004,2025-05-04 18:13:58.880004
4292,PRD04292,濃厚な卵,4,東京ベーカリー,ヘルシーオイル,4900016318919,個,509.00,356.30,true,2025-01-21,,2025-04-16 18:13:58.880016,2025-04-17 18:13:58.880016
4293,PRD04293,甘いりんご,1,青森フルーツ,リフレッシュウォーター,4900159867513,缶,561.00,392.70,true,2025-03-05,,2025-04-26 18:13:58.880028,2025-04-26 18:13:58.880028
4294,PRD04294,ふわふわのサラダ油,2,清流ウォーター,ヘルシーオイル,4900562302272,個,777.00,543.90,true,2025-04-19,,2025-04-14 18:13:58.880041,2025-04-20 18:13:58.880041
4295,PRD04295,上質な牛乳,5,東京ベーカリー,ふんわりブレッド,4900196512768,本,857.00,599.90,true,2025-06-10,,2025-04-26 18:13:58.880053,2025-05-02 18:13:58.880053
4296,PRD04296,甘い食パン,6,東京ベーカリー,ゴールデンアップル,4900183750804,缶,655.00,458.50,true,2025-05-16,,2025-04-21 18:13:58.880065,2025-04-24 18:13:58.880065
4297,PRD04297,ふわふわの水,2,青森フルーツ,リフレッシュウォーター,4900654119480,缶,854.00,597.80,true,2025-06-01,,2025-04-11 18:13:58.880077,2025-04-17 18:13:58.880077
4298,PRD04298,ふわふわのカレー粉,5,青森フルーツ,クリアウォーター,4900373647200,本,573.00,401.10,true,2025-03-15,,2025-04-22 18:13:58.880088,2025-04-29 18:13:58.880088
4299,PRD04299,濃厚なティッシュ,5,清流ウォーター,クリアウォーター,4900727571552,パック,185.00,129.50,true,2025-05-22,,2025-04-07 18:13:58.880255,2025-04-11 18:13:58.880255
4300,PRD04300,上質な食パン,3,関西エッグ,ふんわりブレッド,4900780002575,本,262.00,183.40,true,2025-04-16,,2025-04-11 18:13:58.880274,2025-04-12 18:13:58.880274
4301,PRD04301,お得なしょうゆ,3,青森フルーツ,たまご倶楽部,4900393696345,本,569.00,398.30,true,2025-05-01,,2025-04-07 18:13:58.880285,2025-04-14 18:13:58.880285
4302,PRD04302,上質なりんご,6,日本オイル,ゴールデンアップル,4900871370685,本,314.00,219.80,true,2025-02-01,,2025-04-05 18:13:58.880297,2025-04-09 18:13:58.880297
4303,PRD04303,お得な水,3,清流ウォーター,ミルクファーム,4900391496577,缶,131.00,91.70,true,2025-06-21,,2025-04-07 18:13:58.880307,2025-04-07 18:13:58.880307
4304,PRD04304,上質なカレー粉,2,スポドリカンパニー,ヘルシーオイル,4900560664013,個,306.00,214.20,true,2025-06-20,,2025-04-13 18:13:58.880320,2025-04-14 18:13:58.880320
4305,PRD04305,新鮮なスポーツドリンク,6,スパイスジャパン,たまご倶楽部,4900574146321,缶,549.00,384.30,true,2025-01-29,,2025-04-24 18:13:58.880330,2025-04-24 18:13:58.880330
4306,PRD04306,甘いバナナ,2,清流ウォーター,ゴールデンアップル,4900838531790,缶,175.00,122.50,true,2025-03-06,,2025-03-30 18:13:58.880341,2025-04-08 18:13:58.880341
4307,PRD04307,濃厚な牛乳,3,スパイスジャパン,たまご倶楽部,4900376292339,パック,316.00,221.20,true,2025-04-01,,2025-03-31 18:13:58.880352,2025-04-09 18:13:58.880352
4308,PRD04308,ふわふわの水,4,青森フルーツ,たまご倶楽部,4900072894050,本,212.00,148.40,true,2025-06-09,,2025-04-07 18:13:58.880363,2025-04-11 18:13:58.880363
4309,PRD04309,新鮮な卵,5,スポドリカンパニー,ミルクファーム,4900485060704,パック,958.00,670.60,true,2025-04-03,,2025-04-18 18:13:58.880374,2025-04-23 18:13:58.880374
4310,PRD04310,濃厚なチョコレート,2,清流ウォーター,リフレッシュウォーター,4900993081617,個,825.00,577.50,true,2025-05-01,,2025-04-16 18:13:58.880386,2025-04-17 18:13:58.880386
4311,PRD04311,ふわふわのティッシュ,2,日本オイル,ミルクファーム,4900232755041,缶,965.00,675.50,true,2025-02-08,,2025-04-11 18:13:58.880397,2025-04-19 18:13:58.880397
4312,PRD04312,濃厚なりんご,6,日本オイル,たまご倶楽部,4900719473636,本,498.00,348.60,true,2025-01-17,,2025-04-05 18:13:58.880415,2025-04-11 18:13:58.880415
4313,PRD04313,濃厚なしょうゆ,6,青森フルーツ,本格カレー,4900755367732,缶,366.00,256.20,true,2025-02-10,,2025-04-20 18:13:58.880427,2025-04-23 18:13:58.880427
4314,PRD04314,ふわふわのバナナ,5,関西エッグ,本格カレー,4900106505754,個,468.00,327.60,true,2025-05-19,,2025-04-16 18:13:58.880438,2025-04-17 18:13:58.880438
4315,PRD04315,お得な卵,2,東京ベーカリー,リフレッシュウォーター,4900489305949,個,555.00,388.50,true,2025-01-24,,2025-04-22 18:13:58.880448,2025-04-26 18:13:58.880448
4316,PRD04316,濃厚なサラダ油,6,スポドリカンパニー,ミルクファーム,4900304646569,缶,835.00,584.50,true,2025-04-13,,2025-04-03 18:13:58.880458,2025-04-12 18:13:58.880458
4317,PRD04317,新鮮なティッシュ,4,青森フルーツ,本格カレー,4900469652499,個,358.00,250.60,true,2025-06-17,,2025-04-14 18:13:58.880469,2025-04-22 18:13:58.880469
4318,PRD04318,甘い食パン,6,北海道ミルク,ゴールデンアップル,4900710488788,パック,188.00,131.60,true,2025-04-07,,2025-04-09 18:13:58.880480,2025-04-18 18:13:58.880480
4319,PRD04319,上質なカレー粉,4,スパイスジャパン,ヘルシーオイル,4900571977363,パック,589.00,412.30,true,2025-01-15,,2025-04-21 18:13:58.880491,2025-04-22 18:13:58.880491
4320,PRD04320,上質なカレー粉,3,スポドリカンパニー,ゴールデンアップル,4900997771707,個,570.00,399.00,true,2025-03-14,,2025-04-06 18:13:58.880503,2025-04-09 18:13:58.880503
4321,PRD04321,新鮮なチョコレート,1,清流ウォーター,ゴールデンアップル,4900539924637,缶,577.00,403.90,true,2025-01-30,,2025-04-19 18:13:58.880514,2025-04-21 18:13:58.880514
4322,PRD04322,甘いカレー粉,2,スポドリカンパニー,クリアウォーター,4900266696743,パック,621.00,434.70,true,2025-04-11,,2025-04-23 18:13:58.880524,2025-04-25 18:13:58.880524
4323,PRD04323,甘い牛乳,6,北海道ミルク,ふんわりブレッド,4900206881763,パック,546.00,382.20,true,2025-06-25,,2025-04-26 18:13:58.880540,2025-05-01 18:13:58.880540
4324,PRD04324,ふわふわの水,1,青森フルーツ,ヘルシーオイル,4900285518553,パック,581.00,406.70,true,2025-05-04,,2025-04-12 18:13:58.880559,2025-04-16 18:13:58.880559
4325,PRD04325,お得な水,1,東京ベーカリー,本格カレー,4900760394612,袋,545.00,381.50,true,2025-01-07,,2025-04-11 18:13:58.880578,2025-04-20 18:13:58.880578
4326,PRD04326,上質な卵,3,東京ベーカリー,ふんわりブレッド,4900875975680,箱,439.00,307.30,true,2025-05-20,,2025-03-31 18:13:58.880592,2025-04-09 18:13:58.880592
4327,PRD04327,濃厚なスポーツドリンク,4,北海道ミルク,たまご倶楽部,4900937353030,箱,151.00,105.70,true,2025-06-25,,2025-04-22 18:13:58.880604,2025-04-29 18:13:58.880604
